Employee ID,First Name,Last Name,Gender,Country,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary,Birth Date,Termination Date,Adjusted Salary
EMP-10164,Laurie,Longbottom,Male,Germany,Berlin,2017-01-24,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,Yes,62067,1982-08-18,2018-09-10,65170
EMP-10165,Logan,Jenkins,Male,Italy,Milan,2024-01-14,Auror Office,Auror,Advanced Magic Studies,Excellent,No,60160,1993-07-28,2024-11-04,63168
EMP-10166,Lisa,Lockhart,Male,Germany,Munich,2022-07-13,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,41566,1997-12-22,,41566
EMP-10167,Maria,Chambers,Male,Germany,Berlin,2023-08-03,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,Yes,51121,1998-02-18,,51121
EMP-10168,Phyllis,Hagrid,Male,Germany,Hamburg,2024-04-27,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,32956,2001-12-04,,32956
EMP-10169,Jonathon,Burbage,Female,Spain,Barcelona,2023-01-28,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,59545,1998-06-01,,60735
EMP-10170,Dana,Bulstrode,Female,UK,London,2019-03-17,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,63310,1993-07-09,,67741
EMP-10171,Courtney,Dearborn,Female,Italy,Florence,2023-11-14,Magical Creature Department,Beast Handler,Magical Creatures Training,Excellent,Yes,47203,2000-05-20,,48147
EMP-10172,Chris,Peverell,Female,Spain,Barcelona,2019-09-03,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,57190,1989-09-01,,58333
EMP-10173,Joseph,McLaggen,Male,Spain,Madrid,2019-11-11,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,60849,1977-11-15,,65716
EMP-10174,Edward,Patil,Male,UK,London,2020-06-09,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,54357,1983-03-17,2021-07-08,55987
EMP-10175,Jasmine,Jones,Male,Spain,Barcelona,2021-07-08,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,55472,1981-09-29,,57136
EMP-10176,Mark,Peverell,Female,France,Lyon,2016-02-04,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,76670,1980-03-29,2020-01-20,82036
EMP-10177,Bryan,Moody,Female,Germany,Munich,2022-12-05,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Needs Improvement,No,58076,1995-01-09,,59237
EMP-10178,Rebecca,Towler,Male,UK,Edinburgh,2022-02-23,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,36708,1998-10-17,,36708
EMP-10179,Melissa,Gaunt,Male,Italy,Florence,2024-12-08,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,78065,1975-08-20,,84310
EMP-10180,Thomas,Zabini,Female,Germany,Hamburg,2024-10-17,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,59965,1991-04-17,,64162
EMP-10181,Karen,Thicknesse,Female,Spain,Madrid,2020-12-25,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,Yes,58049,1991-02-01,,59209
EMP-10182,Lauren,Delaney,Male,Spain,Madrid,2022-02-16,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,Yes,40792,2001-04-21,2024-12-10,40792
EMP-10183,Jeffrey,Moon,Female,Italy,Florence,2018-10-02,Auror Office,Investigator,Advanced Magic Studies,Good,No,68899,1987-01-31,,73721
EMP-10184,Anthony,Sloper,Male,Germany,Munich,2022-06-01,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,Yes,34949,2000-09-11,,34949
EMP-10185,Jennifer,Summerby,Female,Germany,Hamburg,2020-09-19,Magical Creature Department,Beast Handler,Magical Creatures Training,Needs Improvement,No,60218,1994-07-02,,61422
EMP-10186,Tina,Yaxley,Male,Italy,Rome,2022-12-14,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,Yes,57141,1987-04-28,,57141
EMP-10187,Rebecca,Bulstrode,Male,Germany,Hamburg,2024-02-01,Auror Office,Auror,Advanced Magic Studies,Satisfactory,Yes,62587,1984-07-27,,67593
EMP-10188,Christopher,Bates,Male,UK,London,2024-08-08,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,76866,1975-07-23,,83015
EMP-10189,Michelle,Runcorn,Female,Italy,Milan,2022-04-17,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,71563,1976-12-10,,78719
EMP-10190,Jorge,Edgecombe,Male,UK,Edinburgh,2018-02-03,Magical Creature Department,Beast Handler,Magical Creatures Training,Excellent,No,53666,1979-10-30,,55275
EMP-10191,Shawn,Jones,Female,Germany,Hamburg,2020-07-27,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,Yes,42409,1989-03-12,,43257
EMP-10192,Nichole,Abbott,Male,France,Marseille,2020-09-28,Auror Office,Auror,Advanced Magic Studies,Good,No,61111,1993-09-20,,64166
EMP-10193,Stephanie,Boot,Male,Spain,Seville,2019-09-26,Auror Office,Auror,Advanced Magic Studies,Excellent,No,60913,1992-07-21,,63958
EMP-10194,Mary,Cadwallader,Male,Spain,Barcelona,2022-03-04,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,Yes,49805,1991-06-27,,49805
EMP-10195,Kaitlyn,Whitby,Male,UK,Bristol,2023-01-01,Auror Office,Auror,Advanced Magic Studies,Good,No,53591,1983-05-11,,57878
EMP-10196,Jeffrey,Derrick,Female,Spain,Barcelona,2015-11-20,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,41819,1991-11-10,,42655
EMP-10197,Susan,Vaisey,Female,France,Lyon,2016-03-02,Auror Office,Auror,Advanced Magic Studies,Good,No,53601,1989-06-26,,57353
EMP-10198,Stefanie,Peverell,Male,Spain,Madrid,2015-09-08,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,44300,1986-03-26,,44300
EMP-10199,Christine,Fitzwilliam,Male,Germany,Hamburg,2018-05-23,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,55281,1974-02-11,,56939
EMP-10200,Thomas,Davies,Male,France,Lyon,2019-01-22,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,46300,1986-03-25,,46300
EMP-10201,Holly,Hopkirk,Male,Germany,Berlin,2016-12-11,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,56429,1984-05-21,2021-05-23,56429
EMP-10202,Catherine,Hagrid,Female,Germany,Munich,2021-04-11,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,49799,1982-01-06,,52288
EMP-10203,Tami,Doge,Female,France,Paris,2016-12-12,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,77648,1972-07-21,,85412
EMP-10204,Anthony,Trelawney,Female,Italy,Milan,2016-11-02,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,77401,1986-07-24,,82819
EMP-10205,Erica,Karkaroff,Male,Italy,Florence,2020-04-22,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,78033,1989-12-06,,81934
EMP-10206,Shelly,Moon,Male,France,Marseille,2021-05-21,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,41938,1993-02-26,,41938
EMP-10207,Brittany,Longbottom,Female,Italy,Milan,2018-05-17,Auror Office,Investigator,Advanced Magic Studies,Excellent,No,55736,1979-09-11,,61309
EMP-10208,Heidi,Weasley-Potter,Female,Germany,Munich,2019-02-18,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Needs Improvement,No,40303,1985-11-21,,41109
EMP-10209,Laura,Nott,Male,UK,Edinburgh,2020-02-17,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Excellent,No,49397,1979-04-12,,50878
EMP-10210,Blake,Madley,Male,France,Paris,2024-08-17,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,40461,2002-12-19,,40461
EMP-10211,Doris,Slughorn,Female,France,Paris,2024-01-24,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,61884,1993-09-01,,63121
EMP-10212,Deborah,Johnson,Female,Germany,Hamburg,2016-03-04,Auror Office,Auror,Advanced Magic Studies,Satisfactory,Yes,57717,1984-10-21,,61757
EMP-10213,Robert,Bulstrode,Male,Italy,Florence,2015-03-20,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,42035,1994-09-10,,42035
EMP-10214,Ryan,Carrow,Female,Italy,Rome,2023-05-05,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,49667,1990-02-27,,50660
EMP-10215,Patricia,Gryffindor,Male,France,Marseille,2021-02-28,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,57997,1996-12-30,,57997
EMP-10216,Eric,MacDougal,Male,UK,London,2022-10-27,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,67307,1994-11-18,,70672
EMP-10217,Tammy,Sinistra,Female,UK,Bristol,2017-12-30,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,64910,1985-10-13,,69453
EMP-10218,Lindsey,Capper,Male,Italy,Milan,2019-08-06,Auror Office,Investigator,Advanced Magic Studies,Good,No,64597,1990-02-06,,67826
EMP-10219,Timothy,Gryffindor,Female,Spain,Madrid,2024-02-27,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Excellent,No,52974,2002-05-11,,54033
EMP-10220,Jessica,Maxime,Male,UK,Edinburgh,2022-05-30,Auror Office,Auror,Advanced Magic Studies,Good,No,51974,1996-06-25,,54572
EMP-10221,Mariah,Hornby,Female,Italy,Rome,2019-07-26,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,57533,1990-07-23,2022-02-22,58683
EMP-10222,Nicole,Gudgeon,Female,Italy,Florence,2016-06-22,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,44094,1991-03-29,,44975
EMP-10223,Steven,Warrington,Male,Spain,Barcelona,2019-02-24,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,Yes,59776,1991-12-11,,62764
EMP-10224,Anthony,Shacklebolt,Male,UK,Bristol,2021-06-12,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,46176,1992-03-11,,46176
EMP-10225,Tony,Shimpling,Female,UK,London,2020-07-12,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,52204,1983-08-25,,57424
EMP-10226,Joshua,Rosier,Female,Spain,Barcelona,2021-01-13,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,61849,1979-11-10,2022-12-22,68033
EMP-10227,Alejandro,Twycross,Male,Germany,Munich,2019-09-13,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,44694,1994-03-06,,44694
EMP-10228,John,Meadowes,Male,Italy,Florence,2018-04-02,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,73998,1971-03-13,,79917
EMP-10229,Angela,Zabini,Male,Germany,Hamburg,2021-11-30,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,66025,1988-07-27,,69326
EMP-10230,Thomas,Selwyn,Male,Germany,Berlin,2019-02-02,Auror Office,Auror,Advanced Magic Studies,Good,Yes,63648,1990-11-12,,66830
EMP-10231,Laura,Fletcher,Male,Germany,Munich,2023-05-08,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,48029,1993-08-17,,48029
EMP-10232,Jeffrey,Rosmerta,Male,France,Lyon,2016-08-01,Auror Office,Auror,Advanced Magic Studies,Good,No,69253,1981-08-13,,72715
EMP-10233,Elizabeth,Selwyn,Male,Spain,Seville,2019-02-20,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,63844,1979-08-04,,68951
EMP-10234,Angela,Carrow,Female,Germany,Munich,2021-04-12,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,34637,1999-05-08,,35329
EMP-10235,Wendy,Ravenclaw,Male,Germany,Munich,2020-11-06,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,60384,1995-05-09,,60384
EMP-10236,Jacqueline,Pike,Female,Italy,Milan,2024-05-12,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,60531,1985-08-25,2024-12-12,66584
EMP-10237,John,Delaney,Male,Germany,Munich,2019-08-11,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Needs Improvement,No,53052,1985-01-26,,53052
EMP-10238,Leslie,Applebee,Female,France,Marseille,2017-01-19,Magical Creature Department,Beast Handler,Magical Creatures Training,Needs Improvement,No,56540,1983-08-19,,57670
EMP-10239,Jacob,Diggory,Female,UK,Edinburgh,2024-02-12,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,43872,2005-11-16,,44749
EMP-10240,Todd,Tonks,Female,Spain,Seville,2018-09-06,Auror Office,Investigator,Advanced Magic Studies,Good,No,50299,1991-04-10,,53819
EMP-10241,Tina,Malfoy,Female,UK,Bristol,2023-12-04,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,45515,1988-07-31,,46425
EMP-10242,Michael,Pettigrew,Male,UK,Bristol,2018-04-21,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,Yes,54109,1988-05-13,2020-09-23,54109
EMP-10243,Jean,Goldstein,Female,Italy,Milan,2020-02-22,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,35807,1990-05-27,,36523
EMP-10244,Brandon,Lovegood,Male,UK,Edinburgh,2017-02-25,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,62641,1976-07-09,,67652
EMP-10245,Kelly,Johnson,Female,Spain,Madrid,2015-12-05,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,No,55615,1985-05-14,,59508
EMP-10246,Curtis,Filch,Male,Germany,Hamburg,2017-02-23,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,78572,1983-11-19,,82500
EMP-10247,Justin,Morgana,Male,UK,Edinburgh,2015-03-18,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,Yes,46788,1989-12-31,,46788
EMP-10248,Matthew,Peverell,Female,UK,Bristol,2023-02-22,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,62713,1993-02-27,,63967
EMP-10249,Shelley,Runcorn,Female,Italy,Milan,2015-11-16,Auror Office,Auror,Advanced Magic Studies,Excellent,Yes,52490,1980-03-12,,56164
EMP-10250,Lynn,Jordan,Male,Spain,Seville,2023-02-16,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,56659,1987-01-13,,58358
EMP-10251,Charles,Brown,Female,Italy,Milan,2021-10-25,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,Yes,42408,1995-03-16,,43256
EMP-10252,Edward,Zeller,Female,Italy,Florence,2015-11-30,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,48839,1983-07-08,,49815
EMP-10253,Christopher,Bell,Female,Italy,Rome,2024-07-29,Auror Office,Auror,Advanced Magic Studies,Good,No,68160,1989-10-08,,72931
EMP-10254,Kathy,Moon,Male,Spain,Madrid,2019-03-23,Auror Office,Investigator,Advanced Magic Studies,Good,Yes,68334,1981-04-07,2024-06-17,73800
EMP-10255,Alexandra,Hopkirk,Female,Italy,Milan,2018-11-03,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,Yes,56158,1997-01-21,,57281
EMP-10256,Kenneth,Pettigrew,Male,France,Lyon,2022-08-31,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Excellent,No,56246,1995-03-21,,56246
EMP-10257,Ashley,Runcorn,Female,France,Lyon,2022-04-18,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,44126,1997-07-05,,45008
EMP-10258,Kathryn,Coote,Male,Italy,Florence,2016-01-10,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,65820,1969-06-08,2024-07-30,71085
EMP-10259,Christopher,Patil,Female,Spain,Seville,2018-08-04,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Excellent,No,52875,1988-02-12,2024-09-12,53932
EMP-10260,Andrea,Coote,Male,UK,Edinburgh,2019-01-30,Auror Office,Investigator,Advanced Magic Studies,Good,Yes,65126,1982-01-24,,70336
EMP-10261,Ricky,Crouch,Male,Italy,Florence,2017-08-30,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,45050,1982-09-24,,45050
EMP-10262,Antonio,Dearborn,Male,Spain,Seville,2022-12-29,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,44248,1997-12-19,,44248
EMP-10263,Jacqueline,MacDougal,Female,Italy,Milan,2019-11-26,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Needs Improvement,No,71632,1979-07-22,,78795
EMP-10264,Grace,Pike,Male,Spain,Madrid,2022-09-22,Auror Office,Auror,Advanced Magic Studies,Good,No,57274,1983-12-18,,61855
EMP-10265,Brittany,Umbridge,Female,Germany,Munich,2019-07-02,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,Yes,32469,2000-02-25,,33118
EMP-10266,Danny,Abercrombie,Female,Germany,Munich,2018-05-14,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,71241,1982-11-12,,76227
EMP-10267,Rebekah,Snape,Female,Germany,Hamburg,2018-10-28,Magical Creature Department,Beast Handler,Magical Creatures Training,Excellent,No,54839,1983-12-02,,55935
EMP-10268,Brian,Quirrell,Female,France,Lyon,2017-06-02,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,78084,1969-11-18,,85892
EMP-10269,Scott,Weasley,Female,France,Paris,2020-03-26,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,51465,1990-01-29,,52494
EMP-10270,Kevin,Auror,Female,UK,Edinburgh,2022-12-22,Auror Office,Auror,Advanced Magic Studies,Good,No,67592,1994-09-19,,72323
EMP-10271,Vincent,Auror,Male,Spain,Madrid,2021-11-06,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,52862,1991-07-03,,52862
EMP-10272,Christopher,Skeeter,Female,France,Lyon,2023-05-27,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Excellent,No,59338,1995-11-15,,60524
EMP-10273,Jessica,Warrington,Male,France,Lyon,2015-09-05,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,73704,1980-05-30,,77389
EMP-10274,Christopher,Binns,Female,Spain,Madrid,2019-04-05,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,76044,1970-03-04,,83648
EMP-10275,Yvonne,Baddock,Male,Italy,Florence,2024-10-14,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,57581,1985-07-08,,59308
EMP-10276,Kathryn,Bell,Male,Germany,Berlin,2019-08-02,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,47708,1980-12-23,,49139
EMP-10277,April,Jones,Male,Spain,Madrid,2017-12-24,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,78535,1984-01-09,,82461
EMP-10278,Howard,Merrythought,Male,Spain,Madrid,2022-07-10,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Needs Improvement,Yes,36010,1997-04-10,,36010
EMP-10279,Cynthia,Flitwick,Female,Italy,Rome,2024-12-16,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,61056,1989-10-27,,65329
EMP-10280,Theodore,Corner,Male,Spain,Madrid,2023-05-14,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,44107,1994-12-08,,44107
EMP-10281,Manuel,Spinnet,Female,Germany,Munich,2021-12-12,Auror Office,Auror,Advanced Magic Studies,Good,No,67441,1987-08-24,,72161
EMP-10282,Mark,Twycross,Male,UK,Edinburgh,2016-10-11,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,Yes,41129,1989-07-14,,41129
EMP-10283,Elaine,Montague,Male,Italy,Rome,2023-06-06,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,70554,1983-04-08,,76198
EMP-10284,Shawn,Sprout,Male,Italy,Florence,2021-10-24,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,47474,1983-02-02,,48898
EMP-10285,Marcus,Sprout,Female,Italy,Florence,2020-05-08,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,55992,1989-09-01,,57111
EMP-10286,Xavier,Slytherin,Female,Italy,Milan,2021-11-16,Auror Office,Investigator,Advanced Magic Studies,Good,Yes,63032,1996-08-13,,67444
EMP-10287,Molly,Diggory,Male,UK,London,2015-01-08,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,39275,1996-03-24,,39275
EMP-10288,Brian,Wilkes,Female,France,Marseille,2022-11-10,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,55176,1989-11-30,,59038
EMP-10289,Cindy,McGonagall,Female,Germany,Hamburg,2023-10-27,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,Yes,48979,1994-12-31,,49958
EMP-10290,Kathleen,Slughorn,Female,UK,London,2023-06-25,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,Yes,52672,1993-07-20,,53725
EMP-10291,Andrea,Skeeter,Female,Italy,Florence,2018-06-18,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,Yes,74583,1977-07-31,,82041
EMP-10292,Nicole,Davies,Female,France,Lyon,2019-11-25,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,48356,1994-10-31,,49323
EMP-10293,Anthony,Strout,Female,France,Lyon,2023-03-31,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,64681,1977-05-30,,71149
EMP-10294,Lance,Trelawney,Male,France,Paris,2019-01-26,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,74496,1974-06-29,,80455
